Date-Time,Instantaneous computed discharge (cfs)_x,Computed instantaneous suspended sediment (mg/L),"Computed instantaneous suspended sediment, lower 90% prediction (mg/L)","Computed instantaneous suspended sediment, upper 90% prediction (mg/L)",Instantaneous computed discharge (cfs)_y,Computed instantaneous sediment corrected backscatter (dB)
10/24/2018 03:00,23100,0,0,0,23000,0
10/24/2018 02:00,22900,0,0,0,23000,0
10/24/2018 01:00,22900,0,0,0,23000,0
10/24/2018 00:00,22800,0,0,0,23000,0
10/23/2018 23:00,22700,0,0,0,23000,0
10/23/2018 22:00,23000,0,0,0,23000,0
10/23/2018 21:00,23000,0,0,0,23000,0
10/23/2018 20:00,23200,0,0,0,23000,0
10/23/2018 19:00,23000,0,0,0,23000,0
10/23/2018 18:00,23600,0,0,0,24000,0
10/23/2018 17:00,23100,0,0,0,23000,0
10/23/2018 16:00,23600,0,0,0,24000,0
10/23/2018 15:00,23600,0,0,0,24000,0
10/23/2018 14:00,23900,0,0,0,24000,0
10/23/2018 13:00,23100,0,0,0,23000,0
10/23/2018 12:00,23100,0,0,0,23000,0
10/23/2018 11:00,21900,0,0,0,22000,0
10/23/2018 10:00,21600,0,0,0,22000,0
10/23/2018 09:00,22800,0,0,0,23000,0
10/23/2018 08:00,23900,0,0,0,24000,0
10/23/2018 07:00,23100,0,0,0,23000,0
10/23/2018 06:00,23400,0,0,0,23000,0
10/23/2018 05:00,23400,0,0,0,23000,0
10/23/2018 04:00,23400,0,0,0,23000,0
10/23/2018 03:00,23100,0,0,0,23000,0
10/23/2018 02:00,23600,0,0,0,24000,0
10/23/2018 01:00,23200,0,0,0,23000,0
10/23/2018 00:00,23400,0,0,0,23000,0
10/22/2018 23:00,22900,0,0,0,23000,0
10/22/2018 22:00,23300,0,0,0,23000,0
10/22/2018 21:00,23000,0,0,0,23000,0
10/22/2018 20:00,23000,0,0,0,23000,0
10/22/2018 19:00,22900,0,0,0,23000,0
10/22/2018 18:00,22900,0,0,0,23000,0
10/22/2018 17:00,23100,0,0,0,23000,0
10/22/2018 16:00,22500,0,0,0,23000,0
10/22/2018 15:00,23000,0,0,0,23000,0
10/22/2018 14:00,23000,0,0,0,23000,0
10/22/2018 13:00,23100,0,0,0,23000,0
10/22/2018 12:00,22300,0,0,0,22000,0
10/22/2018 11:00,22400,0,0,0,22000,0
10/22/2018 10:00,22800,0,0,0,23000,0
10/22/2018 09:00,22200,0,0,0,22000,0
10/22/2018 08:00,22500,0,0,0,23000,0
10/22/2018 07:00,22600,0,0,0,23000,0
10/22/2018 06:00,22700,0,0,0,23000,0
10/22/2018 05:00,22700,0,0,0,23000,0
10/22/2018 04:00,22400,0,0,0,22000,0
10/22/2018 03:00,22100,0,0,0,22000,0
10/22/2018 02:00,22400,0,0,0,22000,0
10/22/2018 01:00,22400,0,0,0,22000,0
10/22/2018 00:00,22500,0,0,0,23000,0
10/21/2018 23:00,22000,0,0,0,22000,0
10/21/2018 22:00,22300,0,0,0,22000,0
10/21/2018 21:00,21900,0,0,0,22000,0
10/21/2018 20:00,22200,0,0,0,22000,0
10/21/2018 19:00,22100,0,0,0,22000,0
10/21/2018 18:00,22000,0,0,0,22000,0
10/21/2018 17:00,22700,0,0,0,23000,0
10/21/2018 16:00,22100,0,0,0,22000,0
10/21/2018 15:00,21600,0,0,0,22000,0
10/21/2018 14:00,21900,0,0,0,22000,0
10/21/2018 13:00,22300,0,0,0,22000,0
10/21/2018 12:00,22200,0,0,0,22000,0
10/21/2018 11:00,22000,0,0,0,22000,0
10/21/2018 10:00,21900,0,0,0,22000,0
10/21/2018 09:00,21700,0,0,0,22000,0
10/21/2018 08:00,22000,0,0,0,22000,0
10/21/2018 07:00,21900,0,0,0,22000,0
10/21/2018 06:00,21900,0,0,0,22000,0
10/21/2018 05:00,21900,0,0,0,22000,0
10/21/2018 04:00,21800,0,0,0,22000,0
10/21/2018 03:00,21800,0,0,0,22000,0
10/21/2018 02:00,21700,0,0,0,22000,0
10/21/2018 01:00,21600,0,0,0,22000,0
10/21/2018 00:00,21500,0,0,0,22000,0
10/20/2018 23:00,21500,0,0,0,22000,0
10/20/2018 22:00,21700,0,0,0,22000,0
10/20/2018 21:00,21500,0,0,0,22000,0
10/20/2018 20:00,21600,0,0,0,22000,0
10/20/2018 19:00,21400,0,0,0,21000,0
10/20/2018 18:00,21100,0,0,0,21000,0
10/20/2018 17:00,21200,0,0,0,21000,0
10/20/2018 16:00,21100,0,0,0,21000,0
10/20/2018 15:00,20900,0,0,0,21000,0
10/20/2018 14:00,21000,0,0,0,21000,0
10/20/2018 13:00,21000,0,0,0,21000,0
10/20/2018 12:00,20600,0,0,0,21000,0
10/20/2018 11:00,20200,0,0,0,20000,0
10/20/2018 10:00,20100,0,0,0,20000,0
10/20/2018 09:00,19500,0,0,0,20000,0
10/20/2018 08:00,19000,0,0,0,19000,0
10/20/2018 07:00,19000,0,0,0,19000,0
10/20/2018 06:00,19100,0,0,0,19000,0
10/20/2018 05:00,19300,0,0,0,19000,0
10/20/2018 04:00,19600,0,0,0,20000,0
10/20/2018 03:00,19700,0,0,0,20000,0
10/20/2018 02:00,20400,0,0,0,20000,0
10/20/2018 01:00,20600,0,0,0,21000,0
10/20/2018 00:00,18800,0,0,0,19000,0
10/19/2018 23:00,19100,0,0,0,19000,0
10/19/2018 22:00,18700,0,0,0,19000,0
10/19/2018 21:00,18700,0,0,0,19000,0
10/19/2018 20:00,18400,0,0,0,18000,0
10/19/2018 19:00,18500,0,0,0,19000,0
10/19/2018 18:00,17900,0,0,0,18000,0
10/19/2018 17:00,18200,0,0,0,18000,0
10/19/2018 16:00,18000,0,0,0,18000,0
10/19/2018 15:00,17800,0,0,0,18000,0
10/19/2018 14:00,17800,0,0,0,18000,0
10/19/2018 13:00,17600,0,0,0,18000,0
10/19/2018 12:00,17600,0,0,0,18000,0
10/19/2018 11:00,17400,0,0,0,17000,0
10/19/2018 10:00,17600,0,0,0,18000,0
10/19/2018 09:00,17300,0,0,0,17000,0
10/19/2018 08:00,17200,0,0,0,17000,0
10/19/2018 07:00,16800,0,0,0,17000,0
10/19/2018 06:00,16800,0,0,0,17000,0
10/19/2018 05:00,17200,0,0,0,17000,0
10/19/2018 04:00,17200,0,0,0,17000,0
10/19/2018 03:00,17300,0,0,0,17000,0
10/19/2018 02:00,17200,0,0,0,17000,0
10/19/2018 01:00,17200,0,0,0,17000,0
10/19/2018 00:00,17400,0,0,0,17000,0
10/18/2018 23:00,17500,0,0,0,18000,0
10/18/2018 22:00,17300,0,0,0,17000,0
10/18/2018 21:00,17100,0,0,0,17000,0
10/18/2018 20:00,17000,0,0,0,17000,0
10/18/2018 19:00,17000,0,0,0,17000,0
10/18/2018 18:00,17000,0,0,0,17000,0
10/18/2018 17:00,16600,0,0,0,17000,0
10/18/2018 16:00,16500,0,0,0,17000,0
10/18/2018 15:00,15200,0,0,0,15000,0
10/18/2018 14:00,16400,0,0,0,16000,0
10/18/2018 13:00,16700,0,0,0,17000,0
10/18/2018 12:00,16300,0,0,0,16000,0
10/18/2018 11:00,16100,0,0,0,16000,0
10/18/2018 10:00,16300,0,0,0,16000,0
10/18/2018 09:00,16300,0,0,0,16000,0
10/18/2018 08:00,16300,0,0,0,16000,0
10/18/2018 07:00,16400,0,0,0,16000,0
10/18/2018 06:00,16200,0,0,0,16000,0
10/18/2018 05:00,16800,0,0,0,17000,0
10/18/2018 04:00,16600,0,0,0,17000,0
10/18/2018 03:00,16300,0,0,0,16000,0
10/18/2018 02:00,16700,0,0,0,17000,0
10/18/2018 01:00,16500,0,0,0,17000,0
10/18/2018 00:00,16300,0,0,0,16000,0
10/17/2018 23:00,16500,0,0,0,17000,0
10/17/2018 22:00,16700,0,0,0,17000,0
10/17/2018 21:00,16700,0,0,0,17000,0
10/17/2018 20:00,16600,0,0,0,17000,0
10/17/2018 19:00,16400,0,0,0,16000,0
10/17/2018 18:00,16500,0,0,0,17000,0
10/17/2018 17:00,16200,0,0,0,16000,0
10/17/2018 16:00,15900,0,0,0,16000,0
10/17/2018 15:00,15900,0,0,0,16000,0
10/17/2018 14:00,15900,0,0,0,16000,0
10/17/2018 13:00,15600,0,0,0,16000,0
10/17/2018 12:00,15800,0,0,0,16000,0
10/17/2018 11:00,15800,0,0,0,16000,0
10/17/2018 10:00,15300,0,0,0,15000,0
10/17/2018 09:00,15300,0,0,0,15000,0
10/17/2018 08:00,15100,0,0,0,15000,0
10/17/2018 07:00,15300,0,0,0,15000,0
10/17/2018 06:00,15300,0,0,0,15000,0
10/17/2018 05:00,15400,0,0,0,15000,0
10/17/2018 04:00,15000,0,0,0,15000,0
10/17/2018 03:00,15300,0,0,0,15000,0
10/17/2018 02:00,14900,0,0,0,15000,0
10/17/2018 01:00,15700,0,0,0,16000,0
10/17/2018 00:00,15300,0,0,0,15000,0
10/16/2018 23:00,15300,0,0,0,15000,0
10/16/2018 22:00,15000,0,0,0,15000,0
10/16/2018 21:00,15000,0,0,0,15000,0
10/16/2018 20:00,15100,0,0,0,15000,0
10/16/2018 19:00,15100,0,0,0,15000,0
10/16/2018 18:00,14600,0,0,0,15000,0
10/16/2018 17:00,14600,0,0,0,15000,0
10/16/2018 16:00,14700,0,0,0,15000,0
10/16/2018 15:00,14600,0,0,0,15000,0
10/16/2018 14:00,13600,0,0,0,14000,0
10/16/2018 13:00,13800,0,0,0,14000,0
10/16/2018 12:00,13400,0,0,0,13000,0
10/16/2018 11:00,13800,0,0,0,14000,0
10/16/2018 10:00,13400,0,0,0,13000,0
10/16/2018 09:00,13600,0,0,0,14000,0
10/16/2018 08:00,13100,0,0,0,13000,0
10/16/2018 07:00,13100,0,0,0,13000,0
10/16/2018 06:00,13100,0,0,0,13000,0
10/16/2018 05:00,12900,0,0,0,13000,0
10/16/2018 04:00,13000,0,0,0,13000,0
10/16/2018 03:00,13600,0,0,0,14000,0
10/16/2018 02:00,14100,0,0,0,14000,0
10/16/2018 01:00,13900,0,0,0,14000,0
10/16/2018 00:00,13900,0,0,0,14000,0
10/15/2018 23:00,13800,0,0,0,14000,0
10/15/2018 22:00,14200,0,0,0,14000,0
10/15/2018 21:00,13600,0,0,0,14000,0
10/15/2018 20:00,14200,0,0,0,14000,0
10/15/2018 19:00,14500,0,0,0,15000,0
10/15/2018 18:00,14400,0,0,0,14000,0
10/15/2018 17:00,14000,0,0,0,14000,0
10/15/2018 16:00,13600,0,0,0,14000,0
10/15/2018 15:00,13800,0,0,0,14000,0
10/15/2018 14:00,13900,0,0,0,14000,0
10/15/2018 13:00,14100,0,0,0,14000,0
10/15/2018 12:00,13800,0,0,0,14000,0
10/15/2018 11:00,12100,0,0,0,12000,0
10/15/2018 10:00,12200,0,0,0,12000,0
10/15/2018 09:00,12100,0,0,0,12000,0
10/15/2018 08:00,12000,0,0,0,12000,0
10/15/2018 07:00,12000,0,0,0,12000,0
10/15/2018 06:00,12000,0,0,0,12000,0
10/15/2018 05:00,12200,0,0,0,12000,0
10/15/2018 04:00,12000,0,0,0,12000,0
10/15/2018 03:00,12100,0,0,0,12000,0
10/15/2018 02:00,12300,0,0,0,12000,0
10/15/2018 01:00,12200,0,0,0,12000,0
10/15/2018 00:00,12600,0,0,0,13000,0
10/14/2018 23:00,12900,0,0,0,13000,0
10/14/2018 22:00,13200,0,0,0,13000,0
10/14/2018 21:00,13300,0,0,0,13000,0
10/14/2018 20:00,13400,0,0,0,13000,0
10/14/2018 19:00,13300,0,0,0,13000,0
10/14/2018 18:00,13000,0,0,0,13000,0
10/14/2018 17:00,13100,0,0,0,13000,0
10/14/2018 16:00,12800,0,0,0,13000,0
10/14/2018 15:00,12700,0,0,0,13000,0
10/14/2018 14:00,12900,0,0,0,13000,0
10/14/2018 13:00,12300,0,0,0,12000,0
10/14/2018 12:00,12100,0,0,0,12000,0
10/14/2018 11:00,12000,0,0,0,12000,0
10/14/2018 10:00,11900,0,0,0,12000,0
10/14/2018 09:00,12000,0,0,0,12000,0
10/14/2018 08:00,11900,0,0,0,12000,0
10/14/2018 07:00,11700,0,0,0,12000,0
10/14/2018 06:00,11600,0,0,0,12000,0
10/14/2018 05:00,11700,0,0,0,12000,0
10/14/2018 04:00,11500,0,0,0,12000,0
10/14/2018 03:00,11500,0,0,0,12000,0
10/14/2018 02:00,11900,0,0,0,12000,0
10/14/2018 01:00,11900,0,0,0,12000,0
10/14/2018 00:00,12400,0,0,0,12000,0
10/13/2018 23:00,12700,0,0,0,13000,0
10/13/2018 22:00,12900,0,0,0,13000,0
10/13/2018 21:00,13000,0,0,0,13000,0
10/13/2018 20:00,13100,0,0,0,13000,0
10/13/2018 19:00,12900,0,0,0,13000,0
10/13/2018 18:00,13000,0,0,0,13000,0
10/13/2018 17:00,12900,0,0,0,13000,0
10/13/2018 16:00,12900,0,0,0,13000,0
10/13/2018 15:00,12700,0,0,0,13000,0
10/13/2018 14:00,12800,0,0,0,13000,0
10/13/2018 13:00,12300,0,0,0,12000,0
10/13/2018 12:00,12500,0,0,0,13000,0
10/13/2018 11:00,12400,0,0,0,12000,0
10/13/2018 10:00,12400,0,0,0,12000,0
10/13/2018 09:00,12500,0,0,0,13000,0
10/13/2018 08:00,12600,0,0,0,13000,0
10/13/2018 07:00,12500,0,0,0,13000,0
10/13/2018 06:00,12400,0,0,0,12000,0
10/13/2018 05:00,12100,0,0,0,12000,0
10/13/2018 04:00,12100,0,0,0,12000,0
10/13/2018 03:00,12000,0,0,0,12000,0
10/13/2018 02:00,11900,0,0,0,12000,0
10/13/2018 01:00,12200,0,0,0,12000,0
10/13/2018 00:00,12200,0,0,0,12000,0
10/12/2018 23:00,12200,0,0,0,12000,0
10/12/2018 22:00,12500,0,0,0,13000,0
10/12/2018 21:00,12500,0,0,0,13000,0
10/12/2018 20:00,12800,0,0,0,13000,0
10/12/2018 19:00,13100,0,0,0,13000,0
10/12/2018 18:00,13200,0,0,0,13000,0
10/12/2018 17:00,12900,0,0,0,13000,0
10/12/2018 16:00,12900,0,0,0,13000,0
10/12/2018 15:00,13000,0,0,0,13000,0
10/12/2018 14:00,12800,0,0,0,13000,0
10/12/2018 13:00,12600,0,0,0,13000,0
10/12/2018 12:00,12600,0,0,0,13000,0
10/12/2018 11:00,12600,0,0,0,13000,0
10/12/2018 10:00,12400,0,0,0,12000,0
10/12/2018 08:00,12200,0,0,0,12000,0
10/12/2018 07:00,12500,0,0,0,13000,0
10/12/2018 06:00,12600,0,0,0,13000,0
10/12/2018 05:00,12400,0,0,0,12000,0
10/12/2018 04:00,12500,0,0,0,13000,0
10/12/2018 03:00,12400,0,0,0,12000,0
10/12/2018 02:00,12100,0,0,0,12000,0
10/12/2018 01:00,12200,0,0,0,12000,0
10/12/2018 00:00,12600,0,0,0,13000,0
10/11/2018 23:00,12600,0,0,0,13000,0
10/11/2018 22:00,12600,0,0,0,13000,0
10/11/2018 21:00,12500,0,0,0,13000,0
10/11/2018 20:00,12800,0,0,0,13000,0
10/11/2018 19:00,13200,0,0,0,13000,0
10/11/2018 18:00,13300,0,0,0,13000,0
10/11/2018 17:00,13300,0,0,0,13000,0
10/11/2018 16:00,13600,0,0,0,14000,0
10/11/2018 15:00,13700,0,0,0,14000,0
10/11/2018 14:00,13400,0,0,0,13000,0
10/11/2018 13:00,13700,0,0,0,14000,0
10/11/2018 12:00,13800,0,0,0,14000,0
10/11/2018 11:00,13400,0,0,0,13000,0
10/11/2018 10:00,13700,0,0,0,14000,0
10/11/2018 09:00,13800,0,0,0,14000,0
10/11/2018 08:00,13300,0,0,0,13000,0
10/11/2018 07:00,13800,0,0,0,14000,0
10/11/2018 06:00,13800,0,0,0,14000,0
10/11/2018 05:00,13700,0,0,0,14000,0
10/11/2018 04:00,13400,0,0,0,13000,0
10/11/2018 03:00,13600,0,0,0,14000,0
10/11/2018 02:00,13200,0,0,0,13000,0
10/11/2018 01:00,13200,0,0,0,13000,0
10/11/2018 00:00,12700,0,0,0,13000,0
10/10/2018 23:00,13000,0,0,0,13000,0
10/10/2018 22:00,12800,0,0,0,13000,0
10/10/2018 21:00,13400,0,0,0,13000,0
10/10/2018 20:00,13600,0,0,0,14000,0
10/10/2018 19:00,14200,0,0,0,14000,0
10/10/2018 18:00,14700,0,0,0,15000,0
10/10/2018 17:00,15200,0,0,0,15000,0
10/10/2018 16:00,14700,0,0,0,15000,0
10/10/2018 15:00,14300,0,0,0,14000,0
10/10/2018 14:00,14200,0,0,0,14000,0
10/10/2018 13:00,14100,0,0,0,14000,0
10/10/2018 12:00,14200,0,0,0,14000,0
10/10/2018 11:00,14100,0,0,0,14000,0
10/10/2018 10:00,12900,0,0,0,13000,0
10/10/2018 09:00,12900,0,0,0,13000,0
10/10/2018 08:00,13300,0,0,0,13000,0
10/10/2018 07:00,13400,0,0,0,13000,0
10/10/2018 06:00,13200,0,0,0,13000,0
10/10/2018 05:00,13000,0,0,0,13000,0
10/10/2018 04:00,12700,0,0,0,13000,0
10/10/2018 03:00,12900,0,0,0,13000,0
10/10/2018 02:00,12200,0,0,0,12000,0
10/10/2018 01:00,12200,0,0,0,12000,0
10/10/2018 00:00,12300,0,0,0,12000,0
10/09/2018 23:00,12400,0,0,0,12000,0
10/09/2018 22:00,11400,0,0,0,11000,0
10/09/2018 21:00,12000,0,0,0,12000,0
10/09/2018 20:00,11400,0,0,0,11000,0
10/09/2018 19:00,11500,0,0,0,12000,0
10/09/2018 18:00,12100,0,0,0,12000,0
10/09/2018 17:00,12300,0,0,0,12000,0
10/09/2018 16:00,12500,0,0,0,13000,0
10/09/2018 15:00,12300,0,0,0,12000,0
10/09/2018 14:00,12000,0,0,0,12000,0
10/09/2018 13:00,12400,0,0,0,12000,0
10/09/2018 12:00,12200,0,0,0,12000,0
10/09/2018 11:00,12200,0,0,0,12000,0
10/09/2018 10:00,12000,0,0,0,12000,0
10/09/2018 09:00,11900,0,0,0,12000,0
10/09/2018 08:00,11900,0,0,0,12000,0
10/09/2018 07:00,11300,0,0,0,11000,0
10/09/2018 06:00,12200,0,0,0,12000,0
10/09/2018 05:00,12500,0,0,0,13000,0
10/09/2018 04:00,12500,0,0,0,13000,0
10/09/2018 03:00,12600,0,0,0,13000,0
10/09/2018 02:00,12300,0,0,0,12000,0
10/09/2018 01:00,12100,0,0,0,12000,0
10/09/2018 00:00,12100,0,0,0,12000,0
10/08/2018 23:00,12100,0,0,0,12000,0
10/08/2018 22:00,11600,0,0,0,12000,0
10/08/2018 21:00,11600,0,0,0,12000,0
10/08/2018 20:00,11600,0,0,0,12000,0
10/08/2018 19:00,11300,0,0,0,11000,0
10/08/2018 18:00,11800,0,0,0,12000,0
10/08/2018 17:00,11800,0,0,0,12000,0
10/08/2018 16:00,11900,0,0,0,12000,0
10/08/2018 15:00,12100,0,0,0,12000,0
10/08/2018 14:00,12300,0,0,0,12000,0
10/08/2018 13:00,12300,0,0,0,12000,0
10/08/2018 12:00,12000,0,0,0,12000,0
10/08/2018 11:00,11900,0,0,0,12000,0
10/08/2018 10:00,11500,0,0,0,12000,0
10/08/2018 09:00,11600,0,0,0,12000,0
10/08/2018 08:00,11400,0,0,0,11000,0
10/08/2018 07:00,11600,0,0,0,12000,0
10/08/2018 06:00,11800,0,0,0,12000,0
10/08/2018 05:00,11900,0,0,0,12000,0
10/08/2018 04:00,12000,0,0,0,12000,0
10/08/2018 03:00,12500,0,0,0,13000,0
10/08/2018 02:00,12400,0,0,0,12000,0
10/08/2018 01:00,12300,0,0,0,12000,0
10/08/2018 00:00,12200,0,0,0,12000,0
10/07/2018 23:00,12000,0,0,0,12000,0
10/07/2018 22:00,11900,0,0,0,12000,0
10/07/2018 21:00,11600,0,0,0,12000,0
10/07/2018 20:00,11700,0,0,0,12000,0
10/07/2018 19:00,11700,0,0,0,12000,0
10/07/2018 18:00,11800,0,0,0,12000,0
10/07/2018 17:00,11800,0,0,0,12000,0
10/07/2018 16:00,11900,0,0,0,12000,0
10/07/2018 15:00,12100,0,0,0,12000,0
10/07/2018 14:00,12200,0,0,0,12000,0
10/07/2018 13:00,12300,0,0,0,12000,0
10/07/2018 12:00,12300,0,0,0,12000,0
10/07/2018 11:00,11700,0,0,0,12000,0
10/07/2018 10:00,11900,0,0,0,12000,0
10/07/2018 09:00,11700,0,0,0,12000,0
10/07/2018 08:00,11500,0,0,0,12000,0
10/07/2018 07:00,11900,0,0,0,12000,0
10/07/2018 06:00,11900,0,0,0,12000,0
10/07/2018 05:00,12200,0,0,0,12000,0
10/07/2018 04:00,12000,0,0,0,12000,0
10/07/2018 03:00,12400,0,0,0,12000,0
10/07/2018 02:00,12400,0,0,0,12000,0
10/07/2018 01:00,12500,0,0,0,13000,0
10/07/2018 00:00,12600,0,0,0,13000,0
10/06/2018 23:00,12200,0,0,0,12000,0
10/06/2018 22:00,12300,0,0,0,12000,0
10/06/2018 21:00,12200,0,0,0,12000,0
10/06/2018 20:00,11900,0,0,0,12000,0
10/06/2018 19:00,11800,0,0,0,12000,0
10/06/2018 18:00,11700,0,0,0,12000,0
10/06/2018 17:00,11900,0,0,0,12000,0
10/06/2018 16:00,11500,0,0,0,12000,0
10/06/2018 15:00,12300,0,0,0,12000,0
10/06/2018 14:00,12400,0,0,0,12000,0
10/06/2018 13:00,11700,0,0,0,12000,0
10/06/2018 12:00,11600,0,0,0,12000,0
10/06/2018 11:00,11600,0,0,0,12000,0
10/06/2018 10:00,11400,0,0,0,11000,0
10/06/2018 09:00,11300,0,0,0,11000,0
10/06/2018 08:00,10900,0,0,0,11000,0
10/06/2018 07:00,11300,0,0,0,11000,0
10/06/2018 06:00,11300,0,0,0,11000,0
10/06/2018 05:00,11500,0,0,0,12000,0
10/06/2018 04:00,11600,0,0,0,12000,0
10/06/2018 03:00,12100,0,0,0,12000,0
10/06/2018 02:00,12300,0,0,0,12000,0
10/06/2018 01:00,12300,0,0,0,12000,0
10/06/2018 00:00,12300,0,0,0,12000,0
10/05/2018 23:00,12200,0,0,0,12000,0
10/05/2018 22:00,12100,0,0,0,12000,0
10/05/2018 21:00,12300,0,0,0,12000,0
10/05/2018 20:00,12000,0,0,0,12000,0
10/05/2018 19:00,11900,0,0,0,12000,0
10/05/2018 18:00,11400,0,0,0,11000,0
10/05/2018 17:00,11700,0,0,0,12000,0
10/05/2018 16:00,11600,0,0,0,12000,0
10/05/2018 15:00,11400,0,0,0,11000,0
10/05/2018 14:00,11600,0,0,0,12000,0
10/05/2018 13:00,11500,0,0,0,12000,0
10/05/2018 12:00,11400,0,0,0,11000,0
10/05/2018 11:00,11500,0,0,0,12000,0
10/05/2018 10:00,11100,0,0,0,11000,0
10/05/2018 09:00,11400,0,0,0,11000,0
10/05/2018 08:00,11400,0,0,0,11000,0
10/05/2018 07:00,11400,0,0,0,11000,0
10/05/2018 06:00,11300,0,0,0,11000,0
10/05/2018 05:00,11500,0,0,0,12000,0
10/05/2018 04:00,11700,0,0,0,12000,0
10/05/2018 03:00,11900,0,0,0,12000,0
10/05/2018 02:00,12200,0,0,0,12000,0
10/05/2018 01:00,12200,0,0,0,12000,0
10/05/2018 00:00,12400,0,0,0,12000,0
10/04/2018 23:00,12400,0,0,0,12000,0
10/04/2018 22:00,12000,0,0,0,12000,0
10/04/2018 21:00,12100,0,0,0,12000,0
10/04/2018 20:00,12000,0,0,0,12000,0
10/04/2018 19:00,11900,0,0,0,12000,0
10/04/2018 18:00,12000,0,0,0,12000,0
10/04/2018 17:00,11600,0,0,0,12000,0
10/04/2018 16:00,11600,0,0,0,12000,0
10/04/2018 15:00,11600,0,0,0,12000,0
10/04/2018 14:00,11600,0,0,0,12000,0
10/04/2018 13:00,11600,0,0,0,12000,0
10/04/2018 12:00,11500,0,0,0,12000,0
10/04/2018 11:00,11300,0,0,0,11000,0
10/04/2018 10:00,11100,0,0,0,11000,0
10/04/2018 09:00,10900,0,0,0,11000,0
10/04/2018 08:00,11200,0,0,0,11000,0
10/04/2018 07:00,11400,0,0,0,11000,0
10/04/2018 06:00,11200,0,0,0,11000,0
10/04/2018 05:00,10900,0,0,0,11000,0
10/04/2018 04:00,11200,0,0,0,11000,0
10/04/2018 03:00,11400,0,0,0,11000,0
10/04/2018 02:00,11700,0,0,0,12000,0
10/04/2018 01:00,12000,0,0,0,12000,0
10/04/2018 00:00,11900,0,0,0,12000,0
10/03/2018 23:00,11900,0,0,0,12000,0
10/03/2018 22:00,11800,0,0,0,12000,0
10/03/2018 21:00,11600,0,0,0,12000,0
10/03/2018 20:00,11700,0,0,0,12000,0
10/03/2018 19:00,11700,0,0,0,12000,0
10/03/2018 18:00,11500,0,0,0,12000,0
10/03/2018 17:00,11700,0,0,0,12000,0
10/03/2018 16:00,11100,0,0,0,11000,0
10/03/2018 15:00,11200,0,0,0,11000,0
10/03/2018 14:00,11100,0,0,0,11000,0
10/03/2018 13:00,11100,0,0,0,11000,0
10/03/2018 12:00,11100,0,0,0,11000,0
10/03/2018 11:00,11100,0,0,0,11000,0
10/03/2018 10:00,10700,0,0,0,11000,0
10/03/2018 09:00,10700,0,0,0,11000,0
10/03/2018 08:00,10600,0,0,0,11000,0
10/03/2018 07:00,10600,0,0,0,11000,0
10/03/2018 06:00,10900,0,0,0,11000,0
10/03/2018 05:00,10600,0,0,0,11000,0
10/03/2018 04:00,10500,0,0,0,11000,0
10/03/2018 03:00,10900,0,0,0,11000,0
10/03/2018 02:00,10800,0,0,0,11000,0
10/03/2018 01:00,10900,0,0,0,11000,0
10/03/2018 00:00,11300,0,0,0,11000,0
10/02/2018 23:00,11500,0,0,0,12000,0
10/02/2018 22:00,11400,0,0,0,11000,0
10/02/2018 21:00,11700,0,0,0,12000,0
10/02/2018 20:00,11200,0,0,0,11000,0
10/02/2018 19:00,11300,0,0,0,11000,0
10/02/2018 18:00,11200,0,0,0,11000,0
10/02/2018 17:00,11200,0,0,0,11000,0
10/02/2018 16:00,11200,0,0,0,11000,0
10/02/2018 15:00,11000,0,0,0,11000,0
10/02/2018 14:00,10900,0,0,0,11000,0
10/02/2018 13:00,10700,0,0,0,11000,0
10/02/2018 12:00,10900,0,0,0,11000,0
10/02/2018 11:00,10800,0,0,0,11000,0
10/02/2018 10:00,10700,0,0,0,11000,0
10/02/2018 09:00,10500,0,0,0,11000,0
10/02/2018 08:00,10300,0,0,0,10000,0
10/02/2018 07:00,10100,0,0,0,10000,0
10/02/2018 06:00,10400,0,0,0,10000,0
10/02/2018 05:00,10300,0,0,0,10000,0
10/02/2018 04:00,10000,0,0,0,10000,0
10/02/2018 03:00,9960,0,0,0,10000,0
10/02/2018 02:00,10300,0,0,0,10000,0
10/02/2018 01:00,10300,0,0,0,10000,0
10/02/2018 00:00,10500,0,0,0,11000,0
10/01/2018 23:00,11000,0,0,0,11000,0
10/01/2018 22:00,10900,0,0,0,11000,0
10/01/2018 21:00,10800,0,0,0,11000,0
10/01/2018 20:00,10600,0,0,0,11000,0
10/01/2018 19:00,10800,0,0,0,11000,0
10/01/2018 18:00,10800,0,0,0,11000,0
10/01/2018 17:00,10600,0,0,0,11000,0
10/01/2018 16:00,10600,0,0,0,11000,0
10/01/2018 15:00,10400,0,0,0,10000,0
10/01/2018 14:00,10100,0,0,0,10000,0
10/01/2018 13:00,10100,0,0,0,10000,0
10/01/2018 12:00,9720,0,0,0,9700,0
10/01/2018 11:00,9390,0,0,0,9400,0
10/01/2018 10:00,9490,0,0,0,9500,0
10/01/2018 09:00,9400,0,0,0,9400,0
10/01/2018 08:00,8490,0,0,0,8500,0
10/01/2018 07:00,9120,0,0,0,9100,0
10/01/2018 06:00,9070,0,0,0,9100,0
10/01/2018 05:00,8860,0,0,0,8900,0
10/01/2018 04:00,8780,0,0,0,8800,0
10/01/2018 03:00,8490,0,0,0,8500,0
10/01/2018 02:00,8620,0,0,0,8600,0
10/01/2018 01:00,8610,0,0,0,8600,0
