Date-Time,Instantaneous computed discharge (cfs)_x,Computed instantaneous suspended sediment (mg/L),"Computed instantaneous suspended sediment, lower 90% prediction (mg/L)","Computed instantaneous suspended sediment, upper 90% prediction (mg/L)",Instantaneous computed discharge (cfs)_y
06/24/2020 18:00,9.7,1.0,1.0,2.5,9.7
06/24/2020 17:00,10,1.0,1.0,2.5,10
06/24/2020 16:00,10,1.0,1.0,2.5,10
06/24/2020 15:00,10,1.0,1.0,2.5,10
06/24/2020 14:00,10,1.0,1.0,2.5,10
06/24/2020 13:00,10,1.0,1.0,2.5,10
06/24/2020 12:00,11,1.0,1.0,2.5,11
06/24/2020 11:00,10,1.0,1.0,2.5,10
06/24/2020 10:00,10,1.0,1.0,2.5,10
06/24/2020 09:00,10,1.0,1.0,2.5,10
06/24/2020 08:00,11,1.0,1.0,2.5,11
06/24/2020 07:00,11,1.0,1.0,2.5,11
06/24/2020 06:00,11,1.0,1.0,2.5,11
06/24/2020 05:00,11,1.0,1.0,2.5,11
06/24/2020 04:00,11,1.0,1.0,2.5,11
06/24/2020 03:00,11,1.0,1.0,2.5,11
06/24/2020 02:00,11,1.0,1.0,2.5,11
06/24/2020 01:00,11,1.0,1.0,2.5,11
06/24/2020 00:00,11,1.0,1.0,2.5,11
06/23/2020 23:00,11,1.0,1.0,2.5,11
06/23/2020 22:00,11,1.0,1.0,2.5,11
06/23/2020 21:00,11,1.0,1.0,2.5,11
06/23/2020 20:00,11,1.0,1.0,2.5,11
06/23/2020 19:00,11,1.0,1.0,2.5,11
06/23/2020 18:00,11,1.0,1.0,2.5,11
06/23/2020 17:00,11,1.0,1.0,2.5,11
06/23/2020 16:00,12,1.0,1.0,2.5,12
06/23/2020 15:00,11,1.0,1.0,2.5,11
06/23/2020 14:00,12,1.0,1.0,2.5,12
06/23/2020 13:00,12,1.0,1.0,2.5,12
06/23/2020 12:00,12,1.0,1.0,2.5,12
06/23/2020 11:00,12,1.0,1.0,2.5,12
06/23/2020 10:00,12,1.0,1.0,2.5,12
06/23/2020 09:00,12,1.0,1.0,2.5,12
06/23/2020 08:00,12,1.0,1.0,2.5,12
06/23/2020 07:00,12,1.0,1.0,2.5,12
06/23/2020 06:00,12,1.0,1.0,2.5,12
06/23/2020 05:00,12,1.0,1.0,2.5,12
06/23/2020 04:00,12,1.0,1.0,2.5,12
06/23/2020 03:00,12,1.0,1.0,2.5,12
06/23/2020 02:00,12,1.0,1.0,2.5,12
06/23/2020 01:00,12,1.0,1.0,2.5,12
06/23/2020 00:00,12,1.0,1.0,2.5,12
06/22/2020 23:00,12,1.0,1.0,2.5,12
06/22/2020 22:00,12,1.0,1.0,2.5,12
06/22/2020 21:00,12,1.0,1.0,2.5,12
06/22/2020 20:00,12,1.0,1.0,2.5,12
06/22/2020 19:00,12,1.0,1.0,2.5,12
06/22/2020 18:00,12,1.0,1.0,2.5,12
06/22/2020 17:00,12,1.0,1.0,2.5,12
06/22/2020 16:00,12,1.0,1.0,2.5,12
06/22/2020 15:00,13,1.0,1.0,2.5,13
06/22/2020 14:00,13,1.0,1.0,2.5,13
06/22/2020 13:00,13,1.0,1.0,2.5,13
06/22/2020 12:00,13,1.0,1.0,2.5,13
06/22/2020 11:00,13,1.0,1.0,2.5,13
06/22/2020 10:00,13,1.0,1.0,2.5,13
06/22/2020 09:00,13,1.0,1.0,2.5,13
06/22/2020 08:00,13,1.0,1.0,2.5,13
06/22/2020 07:00,13,1.0,1.0,2.5,13
06/22/2020 06:00,13,1.0,1.0,2.5,13
06/22/2020 05:00,13,1.0,1.0,2.5,13
06/22/2020 04:00,13,1.0,1.0,2.5,13
06/22/2020 03:00,13,1.0,1.0,2.5,13
06/22/2020 02:00,13,1.0,1.0,2.5,13
06/22/2020 01:00,13,1.0,1.0,2.5,13
06/22/2020 00:00,14,1.0,1.0,2.5,14
06/21/2020 23:00,14,1.0,1.0,2.5,14
06/21/2020 22:00,15,1.0,1.0,2.5,15
06/21/2020 21:00,16,1.0,1.0,2.5,16
06/21/2020 20:00,16,1.0,1.0,2.5,16
06/21/2020 19:00,16,1.0,1.0,2.5,16
06/21/2020 18:00,16,1.0,1.0,2.5,16
06/21/2020 17:00,17,1.0,1.0,2.5,17
06/21/2020 16:00,19,1.0,1.0,2.5,19
06/21/2020 15:00,19,1.0,1.0,2.5,19
06/21/2020 14:00,16,1.0,1.0,2.5,16
06/21/2020 13:00,12,1.0,1.0,2.5,12
06/21/2020 12:00,12,1.0,1.0,2.5,12
06/21/2020 11:00,12,1.0,1.0,2.5,12
06/21/2020 10:00,12,1.0,1.0,2.5,12
06/21/2020 09:00,12,1.0,1.0,2.5,12
06/21/2020 08:00,12,1.0,1.0,2.5,12
06/21/2020 07:00,12,1.0,1.0,2.5,12
06/21/2020 06:00,12,1.0,1.0,2.5,12
06/21/2020 05:00,12,1.0,1.0,2.5,12
06/21/2020 04:00,12,1.0,1.0,2.5,12
06/21/2020 03:00,12,1.0,1.0,2.5,12
06/21/2020 02:00,12,1.0,1.0,2.5,12
06/21/2020 01:00,12,1.0,1.0,2.5,12
06/21/2020 00:00,12,1.0,1.0,2.5,12
06/20/2020 23:00,12,1.0,1.0,2.5,12
06/20/2020 22:00,12,1.0,1.0,2.5,12
06/20/2020 21:00,12,1.0,1.0,2.5,12
06/20/2020 20:00,12,1.0,1.0,2.5,12
06/20/2020 19:00,12,1.0,1.0,2.5,12
06/20/2020 18:00,13,1.0,1.0,2.5,13
06/20/2020 17:00,13,1.0,1.0,2.5,13
06/20/2020 16:00,13,1.0,1.0,2.5,13
06/20/2020 15:00,13,1.0,1.0,2.5,13
06/20/2020 14:00,13,1.0,1.0,2.5,13
06/20/2020 13:00,13,1.0,1.0,2.5,13
06/20/2020 12:00,13,1.0,1.0,2.5,13
06/20/2020 11:00,13,1.0,1.0,2.5,13
06/20/2020 10:00,13,1.0,1.0,2.5,13
06/20/2020 09:00,14,1.0,1.0,2.5,14
06/20/2020 08:00,14,1.0,1.0,2.5,14
06/20/2020 07:00,14,1.0,1.0,2.5,14
06/20/2020 06:00,14,1.0,1.0,2.5,14
06/20/2020 05:00,14,1.0,1.0,2.5,14
06/20/2020 04:00,15,1.0,1.0,2.5,15
06/20/2020 03:00,15,1.0,1.0,2.5,15
06/20/2020 02:00,15,1.0,1.0,2.5,15
06/20/2020 01:00,15,1.0,1.0,2.5,15
06/20/2020 00:00,15,1.0,1.0,2.5,15
06/19/2020 23:00,15,1.0,1.0,2.5,15
06/19/2020 22:00,14,1.0,1.0,2.5,14
06/19/2020 21:00,14,1.0,1.0,2.5,14
06/19/2020 20:00,14,1.0,1.0,2.5,14
06/19/2020 19:00,14,1.0,1.0,2.5,14
06/19/2020 18:00,14,1.0,1.0,2.5,14
06/19/2020 17:00,14,1.0,1.0,2.5,14
06/19/2020 16:00,15,1.0,1.0,2.5,15
06/19/2020 15:00,16,1.0,1.0,2.5,16
06/19/2020 14:00,17,1.0,1.0,2.5,17
06/19/2020 13:00,17,1.0,1.0,2.5,17
06/19/2020 12:00,17,1.0,1.0,2.5,17
06/19/2020 11:00,17,1.0,1.0,2.5,17
06/19/2020 10:00,17,1.0,1.0,2.5,17
06/19/2020 09:00,17,1.0,1.0,2.5,17
06/19/2020 08:00,16,1.0,1.0,2.5,16
06/19/2020 07:00,16,1.0,1.0,2.5,16
06/19/2020 06:00,16,1.0,1.0,2.5,16
06/19/2020 05:00,17,1.0,1.0,2.5,17
06/19/2020 04:00,17,1.0,1.0,2.5,17
06/19/2020 03:00,17,1.0,1.0,2.5,17
06/19/2020 02:00,16,1.0,1.0,2.5,16
06/19/2020 01:00,16,1.0,1.0,2.5,16
06/19/2020 00:00,17,1.0,1.0,2.5,17
06/18/2020 23:00,17,1.0,1.0,2.5,17
06/18/2020 22:00,16,1.0,1.0,2.5,16
06/18/2020 21:00,15,1.0,1.0,2.5,15
06/18/2020 20:00,11,1.0,1.0,2.5,11
06/18/2020 19:00,11,1.0,1.0,2.5,11
06/18/2020 18:00,11,1.0,1.0,2.5,11
06/18/2020 17:00,11,1.0,1.0,2.5,11
06/18/2020 16:00,11,1.0,1.0,2.5,11
06/18/2020 15:00,11,1.0,1.0,2.5,11
06/18/2020 14:00,11,1.0,1.0,2.5,11
06/18/2020 13:00,11,1.0,1.0,2.5,11
06/18/2020 12:00,11,1.0,1.0,2.5,11
06/18/2020 11:00,11,1.0,1.0,2.5,11
06/18/2020 10:00,11,1.0,1.0,2.5,11
06/18/2020 09:00,11,1.0,1.0,2.5,11
06/18/2020 08:00,11,1.0,1.0,2.5,11
06/18/2020 07:00,11,1.0,1.0,2.5,11
06/18/2020 06:00,11,1.0,1.0,2.5,11
06/18/2020 05:00,11,1.0,1.0,2.5,11
06/18/2020 04:00,11,1.0,1.0,2.5,11
06/18/2020 03:00,11,1.0,1.0,2.5,11
06/18/2020 02:00,11,1.0,1.0,2.5,11
06/18/2020 01:00,11,1.0,1.0,2.5,11
06/18/2020 00:00,11,1.0,1.0,2.5,11
06/17/2020 23:00,11,1.0,1.0,2.5,11
06/17/2020 22:00,11,1.0,1.0,2.5,11
06/17/2020 21:00,11,1.0,1.0,2.5,11
06/17/2020 20:00,11,1.0,1.0,2.5,11
06/17/2020 19:00,11,1.0,1.0,2.5,11
06/17/2020 18:00,11,1.0,1.0,2.5,11
06/17/2020 17:00,12,1.0,1.0,2.5,12
06/17/2020 16:00,12,1.0,1.0,2.5,12
06/17/2020 15:00,12,1.0,1.0,2.5,12
06/17/2020 14:00,12,1.0,1.0,2.5,12
06/17/2020 13:00,12,1.0,1.0,2.5,12
06/17/2020 12:00,12,1.0,1.0,2.5,12
06/17/2020 11:00,12,1.0,1.0,2.5,12
06/17/2020 10:00,12,1.0,1.0,2.5,12
06/17/2020 09:00,11,1.0,1.0,2.5,11
06/17/2020 08:00,12,1.0,1.0,2.5,12
06/17/2020 07:00,11,1.0,1.0,2.5,11
06/17/2020 06:00,12,1.0,1.0,2.5,12
06/17/2020 05:00,12,1.0,1.0,2.5,12
06/17/2020 04:00,12,1.0,1.0,2.5,12
06/17/2020 03:00,12,1.0,1.0,2.5,12
06/17/2020 02:00,12,1.0,1.0,2.5,12
06/17/2020 01:00,12,1.0,1.0,2.5,12
06/17/2020 00:00,12,1.0,1.0,2.5,12
06/16/2020 23:00,12,1.0,1.0,2.5,12
06/16/2020 22:00,12,1.0,1.0,2.5,12
06/16/2020 21:00,12,1.0,1.0,2.5,12
06/16/2020 20:00,12,1.0,1.0,2.5,12
06/16/2020 19:00,12,1.0,1.0,2.5,12
06/16/2020 18:00,12,1.0,1.0,2.5,12
06/16/2020 17:00,12,1.0,1.0,2.5,12
06/16/2020 16:00,12,1.0,1.0,2.5,12
06/16/2020 15:00,12,1.0,1.0,2.5,12
06/16/2020 14:00,12,1.0,1.0,2.5,12
06/16/2020 13:00,12,1.0,1.0,2.5,12
06/16/2020 12:00,12,1.0,1.0,2.5,12
06/16/2020 11:00,12,1.0,1.0,2.5,12
06/16/2020 10:00,12,1.0,1.0,2.5,12
06/16/2020 09:00,12,1.0,1.0,2.5,12
06/16/2020 08:00,12,1.0,1.0,2.5,12
06/16/2020 07:00,12,1.0,1.0,2.5,12
06/16/2020 06:00,12,1.0,1.0,2.5,12
06/16/2020 05:00,12,1.0,1.0,2.5,12
06/16/2020 04:00,13,1.0,1.0,2.5,13
06/16/2020 03:00,13,1.0,1.0,2.5,13
06/16/2020 02:00,13,1.0,1.0,2.5,13
06/16/2020 01:00,13,1.0,1.0,2.5,13
06/16/2020 00:00,12,1.0,1.0,2.5,12
06/15/2020 23:00,12,1.0,1.0,2.5,12
06/15/2020 22:00,13,1.0,1.0,2.5,13
06/15/2020 21:00,12,1.0,1.0,2.5,12
06/15/2020 20:00,12,1.0,1.0,2.5,12
06/15/2020 19:00,13,1.0,1.0,2.5,13
06/15/2020 18:00,13,1.0,1.0,2.5,13
06/15/2020 17:00,13,1.0,1.0,2.5,13
06/15/2020 16:00,13,1.0,1.0,2.5,13
06/15/2020 15:00,13,1.0,1.0,2.5,13
06/15/2020 14:00,13,1.0,1.0,2.5,13
06/15/2020 13:00,13,1.0,1.0,2.5,13
06/15/2020 12:00,13,1.0,1.0,2.5,13
06/15/2020 11:00,13,1.0,1.0,2.5,13
06/15/2020 10:00,13,1.0,1.0,2.5,13
06/15/2020 09:00,13,1.0,1.0,2.5,13
06/15/2020 08:00,12,1.0,1.0,2.5,12
06/15/2020 07:00,13,1.0,1.0,2.5,13
06/15/2020 06:00,12,1.0,1.0,2.5,12
06/15/2020 05:00,13,1.0,1.0,2.5,13
06/15/2020 04:00,13,1.0,1.0,2.5,13
06/15/2020 03:00,12,1.0,1.0,2.5,12
06/15/2020 02:00,12,1.0,1.0,2.5,12
06/15/2020 01:00,12,1.0,1.0,2.5,12
06/15/2020 00:00,12,1.0,1.0,2.5,12
06/14/2020 23:00,12,1.0,1.0,2.5,12
06/14/2020 22:00,12,1.0,1.0,2.5,12
06/14/2020 21:00,12,1.0,1.0,2.5,12
06/14/2020 20:00,12,1.0,1.0,2.5,12
06/14/2020 19:00,12,1.0,1.0,2.5,12
06/14/2020 18:00,11,1.0,1.0,2.5,11
06/14/2020 17:00,11,1.0,1.0,2.5,11
06/14/2020 16:00,11,1.0,1.0,2.5,11
06/14/2020 15:00,12,1.0,1.0,2.5,12
06/14/2020 14:00,11,1.0,1.0,2.5,11
06/14/2020 13:00,11,1.0,1.0,2.5,11
06/14/2020 12:00,11,1.0,1.0,2.5,11
06/14/2020 11:00,13,1.0,1.0,2.5,13
06/14/2020 10:00,13,1.0,1.0,2.5,13
06/14/2020 09:00,13,1.0,1.0,2.5,13
06/14/2020 08:00,13,1.0,1.0,2.5,13
06/14/2020 07:00,13,1.0,1.0,2.5,13
06/14/2020 06:00,13,1.0,1.0,2.5,13
06/14/2020 05:00,13,1.0,1.0,2.5,13
06/14/2020 04:00,13,1.0,1.0,2.5,13
06/14/2020 03:00,13,1.0,1.0,2.5,13
06/14/2020 02:00,13,1.0,1.0,2.5,13
06/14/2020 01:00,13,1.0,1.0,2.5,13
06/14/2020 00:00,13,1.0,1.0,2.5,13
06/13/2020 23:00,13,1.0,1.0,2.5,13
06/13/2020 22:00,13,1.0,1.0,2.5,13
06/13/2020 21:00,13,1.0,1.0,2.5,13
06/13/2020 20:00,13,1.0,1.0,2.5,13
06/13/2020 19:00,13,1.0,1.0,2.5,13
06/13/2020 18:00,13,1.0,1.0,2.5,13
06/13/2020 17:00,12,1.0,1.0,2.5,12
06/13/2020 16:00,13,1.0,1.0,2.5,13
06/13/2020 15:00,14,1.0,1.0,2.5,14
06/13/2020 14:00,13,1.0,1.0,2.5,13
06/13/2020 13:00,14,1.0,1.0,2.5,14
06/13/2020 12:00,14,1.0,1.0,2.5,14
06/13/2020 11:00,14,1.0,1.0,2.5,14
06/13/2020 10:00,14,1.0,1.0,2.5,14
06/13/2020 09:00,14,1.0,1.0,2.5,14
06/13/2020 08:00,14,1.0,1.0,2.5,14
06/13/2020 07:00,14,1.0,1.0,2.5,14
06/13/2020 06:00,14,1.0,1.0,2.5,14
06/13/2020 05:00,14,1.0,1.0,2.5,14
06/13/2020 04:00,14,1.0,1.0,2.5,14
06/13/2020 03:00,14,1.0,1.0,2.5,14
06/13/2020 02:00,14,1.0,1.0,2.5,14
06/13/2020 01:00,14,1.0,1.0,2.5,14
06/13/2020 00:00,14,1.0,1.0,2.5,14
06/12/2020 23:00,14,1.0,1.0,2.5,14
06/12/2020 22:00,15,1.0,1.0,2.5,15
06/12/2020 21:00,15,1.0,1.0,2.5,15
06/12/2020 20:00,15,1.0,1.0,2.5,15
06/12/2020 19:00,15,1.0,1.0,2.5,15
06/12/2020 18:00,15,1.0,1.0,2.5,15
06/12/2020 17:00,15,1.0,1.0,2.5,15
06/12/2020 16:00,16,1.0,1.0,2.5,16
06/12/2020 15:00,16,1.0,1.0,2.5,16
06/12/2020 14:00,16,1.0,1.0,2.5,16
06/12/2020 13:00,16,1.0,1.0,2.5,16
06/12/2020 12:00,16,1.0,1.0,2.5,16
06/12/2020 11:00,16,1.0,1.0,2.5,16
06/12/2020 10:00,16,1.0,1.0,2.5,16
06/12/2020 09:00,16,1.0,1.0,2.5,16
06/12/2020 08:00,16,1.0,1.0,2.5,16
06/12/2020 07:00,16,1.0,1.0,2.5,16
06/12/2020 06:00,16,1.0,1.0,2.5,16
06/12/2020 05:00,16,1.0,1.0,2.5,16
06/12/2020 04:00,16,1.0,1.0,2.5,16
06/12/2020 03:00,16,1.0,1.0,2.5,16
06/12/2020 02:00,16,1.0,1.0,2.5,16
06/12/2020 01:00,17,1.0,1.0,2.5,17
06/12/2020 00:00,17,1.0,1.0,2.5,17
06/11/2020 23:00,17,1.0,1.0,2.5,17
06/11/2020 22:00,16,1.0,1.0,2.5,16
06/11/2020 21:00,16,1.0,1.0,2.5,16
06/11/2020 20:00,16,1.0,1.0,2.5,16
06/11/2020 19:00,17,1.0,1.0,2.5,17
06/11/2020 18:00,15,1.0,1.0,2.5,15
06/11/2020 17:00,17,1.0,1.0,2.5,17
06/11/2020 16:00,17,1.0,1.0,2.5,17
06/11/2020 15:00,17,1.0,1.0,2.5,17
06/11/2020 14:00,17,1.0,1.0,2.5,17
06/11/2020 13:00,17,1.0,1.0,2.5,17
06/11/2020 12:00,17,1.0,1.0,2.5,17
06/11/2020 11:00,17,1.0,1.0,2.5,17
06/11/2020 10:00,17,1.0,1.0,2.5,17
06/11/2020 09:00,17,1.0,1.0,2.5,17
06/11/2020 08:00,17,1.0,1.0,2.5,17
06/11/2020 07:00,17,1.0,1.0,2.5,17
06/11/2020 06:00,18,1.0,1.0,2.5,18
06/11/2020 05:00,17,1.0,1.0,2.5,17
06/11/2020 04:00,18,1.0,1.0,2.5,18
06/11/2020 03:00,18,1.0,1.0,2.5,18
06/11/2020 02:00,18,1.0,1.0,2.5,18
06/11/2020 01:00,18,1.0,1.0,2.5,18
06/11/2020 00:00,18,1.0,1.0,2.5,18
06/10/2020 23:00,18,1.0,1.0,2.5,18
06/10/2020 22:00,18,1.0,1.0,2.5,18
06/10/2020 21:00,18,1.0,1.0,2.5,18
06/10/2020 20:00,18,1.0,1.0,2.5,18
06/10/2020 19:00,18,1.0,1.0,2.5,18
06/10/2020 18:00,18,1.0,1.0,2.5,18
06/10/2020 17:00,18,1.0,1.0,2.5,18
06/10/2020 16:00,18,1.0,1.0,2.5,18
06/10/2020 15:00,20,1.0,1.0,2.5,20
06/10/2020 14:00,19,1.0,1.0,2.5,19
06/10/2020 13:00,18,1.0,1.0,2.5,18
06/10/2020 12:00,20,1.0,1.0,2.5,20
06/10/2020 11:00,20,1.0,1.0,2.5,20
06/10/2020 10:00,20,1.0,1.0,2.5,20
06/10/2020 09:00,20,1.0,1.0,2.5,20
06/10/2020 08:00,20,1.0,1.0,2.5,20
06/10/2020 07:00,21,1.0,1.0,2.5,21
06/10/2020 06:00,21,1.0,1.0,2.5,21
06/10/2020 05:00,21,1.0,1.0,2.5,21
06/10/2020 04:00,22,1.0,1.0,2.5,22
06/10/2020 03:00,22,1.0,1.0,2.5,22
06/10/2020 02:00,22,1.0,1.0,2.5,22
06/10/2020 01:00,22,1.0,1.0,2.5,22
06/10/2020 00:00,22,1.0,1.0,2.5,22
06/09/2020 23:00,22,1.0,1.0,2.5,22
06/09/2020 22:00,22,1.0,1.0,2.5,22
06/09/2020 21:00,22,1.0,1.0,2.5,22
06/09/2020 20:00,23,1.0,1.0,2.6,23
06/09/2020 19:00,23,1.0,1.0,2.6,23
06/09/2020 18:00,23,1.0,1.0,2.6,23
06/09/2020 17:00,24,1.0,1.0,2.6,24
06/09/2020 16:00,24,1.0,1.0,2.6,24
06/09/2020 15:00,25,1.0,1.0,2.6,25
06/09/2020 14:00,25,1.0,1.0,2.6,25
06/09/2020 13:00,25,1.0,1.0,2.6,25
06/09/2020 12:00,25,1.0,1.0,2.6,25
06/09/2020 11:00,25,1.0,1.0,2.6,25
06/09/2020 10:00,25,1.0,1.0,2.6,25
06/09/2020 09:00,25,1.0,1.0,2.6,25
06/09/2020 08:00,26,1.0,1.0,2.6,26
06/09/2020 07:00,26,1.0,1.0,2.6,26
06/09/2020 06:00,26,1.0,1.0,2.6,26
06/09/2020 05:00,27,1.0,1.0,2.6,27
06/09/2020 04:00,27,1.0,1.0,2.6,27
06/09/2020 03:00,27,1.0,1.0,2.6,27
06/09/2020 02:00,28,1.0,1.0,2.6,28
06/09/2020 01:00,28,1.0,1.0,2.6,28
06/09/2020 00:00,28,1.0,1.0,2.6,28
06/08/2020 23:00,28,1.0,1.0,2.6,28
06/08/2020 22:00,28,1.0,1.0,2.6,28
06/08/2020 21:00,29,1.0,1.0,2.6,29
06/08/2020 20:00,29,1.0,1.0,2.6,29
06/08/2020 19:00,29,1.0,1.0,2.6,29
06/08/2020 18:00,30,1.0,1.0,2.6,30
06/08/2020 17:00,30,1.0,1.0,2.6,30
06/08/2020 16:00,31,1.0,1.0,2.6,31
06/08/2020 15:00,31,1.0,1.0,2.6,31
06/08/2020 14:00,32,1.0,1.0,2.6,32
06/08/2020 13:00,32,1.0,1.0,2.6,32
06/08/2020 12:00,33,1.0,1.0,2.6,33
06/08/2020 11:00,33,1.0,1.0,2.6,33
06/08/2020 10:00,33,1.0,1.0,2.6,33
06/08/2020 09:00,34,1.0,1.0,2.6,34
06/08/2020 08:00,34,1.0,1.0,2.6,34
06/08/2020 07:00,34,1.0,1.0,2.6,34
06/08/2020 06:00,32,1.0,1.0,2.6,32
06/08/2020 05:00,31,1.0,1.0,2.6,31
06/08/2020 04:00,29,1.0,1.0,2.6,29
06/08/2020 03:00,24,1.0,1.0,2.6,24
06/08/2020 02:00,20,1.0,1.0,2.5,20
06/08/2020 01:00,20,1.0,1.0,2.5,20
06/08/2020 00:00,19,1.0,1.0,2.5,19
06/07/2020 23:00,18,1.0,1.0,2.5,18
06/07/2020 22:00,18,1.0,1.0,2.5,18
06/07/2020 21:00,17,1.0,1.0,2.5,17
06/07/2020 20:00,18,1.0,1.0,2.5,18
06/07/2020 19:00,18,1.0,1.0,2.5,18
06/07/2020 18:00,17,1.0,1.0,2.5,17
06/07/2020 17:00,15,1.0,1.0,2.5,15
06/07/2020 16:00,17,1.0,1.0,2.5,17
06/07/2020 15:00,15,1.0,1.0,2.5,15
06/07/2020 14:00,16,1.0,1.0,2.5,16
06/07/2020 13:00,18,1.0,1.0,2.5,18
06/07/2020 12:00,18,1.0,1.0,2.5,18
06/07/2020 11:00,18,1.0,1.0,2.5,18
06/07/2020 10:00,18,1.0,1.0,2.5,18
06/07/2020 09:00,15,1.0,1.0,2.5,15
06/07/2020 08:00,15,1.0,1.0,2.5,15
06/07/2020 07:00,16,1.0,1.0,2.5,16
06/07/2020 06:00,16,1.0,1.0,2.5,16
06/07/2020 05:00,16,1.0,1.0,2.5,16
06/07/2020 04:00,16,1.0,1.0,2.5,16
06/07/2020 03:00,16,1.0,1.0,2.5,16
06/07/2020 02:00,16,1.0,1.0,2.5,16
06/07/2020 01:00,16,1.0,1.0,2.5,16
06/07/2020 00:00,16,1.0,1.0,2.5,16
06/06/2020 23:00,16,1.0,1.0,2.5,16
06/06/2020 22:00,16,1.0,1.0,2.5,16
06/06/2020 21:00,16,1.0,1.0,2.5,16
06/06/2020 20:00,16,1.0,1.0,2.5,16
06/06/2020 19:00,16,1.0,1.0,2.5,16
06/06/2020 18:00,16,1.0,1.0,2.5,16
06/06/2020 17:00,16,1.0,1.0,2.5,16
06/06/2020 16:00,16,1.0,1.0,2.5,16
06/06/2020 15:00,17,1.0,1.0,2.5,17
06/06/2020 14:00,17,1.0,1.0,2.5,17
06/06/2020 13:00,17,1.0,1.0,2.5,17
06/06/2020 12:00,17,1.0,1.0,2.5,17
06/06/2020 11:00,17,1.0,1.0,2.5,17
06/06/2020 10:00,17,1.0,1.0,2.5,17
06/06/2020 09:00,17,1.0,1.0,2.5,17
06/06/2020 08:00,17,1.0,1.0,2.5,17
06/06/2020 07:00,17,1.0,1.0,2.5,17
06/06/2020 06:00,17,1.0,1.0,2.5,17
06/06/2020 05:00,17,1.0,1.0,2.5,17
06/06/2020 04:00,17,1.0,1.0,2.5,17
06/06/2020 03:00,17,1.0,1.0,2.5,17
06/06/2020 02:00,17,1.0,1.0,2.5,17
06/06/2020 01:00,17,1.0,1.0,2.5,17
06/06/2020 00:00,17,1.0,1.0,2.5,17
06/05/2020 23:00,17,1.0,1.0,2.5,17
06/05/2020 22:00,17,1.0,1.0,2.5,17
06/05/2020 21:00,17,1.0,1.0,2.5,17
06/05/2020 20:00,17,1.0,1.0,2.5,17
06/05/2020 19:00,17,1.0,1.0,2.5,17
06/05/2020 18:00,17,1.0,1.0,2.5,17
06/05/2020 17:00,17,1.0,1.0,2.5,17
06/05/2020 16:00,17,1.0,1.0,2.5,17
06/05/2020 15:00,17,1.0,1.0,2.5,17
06/05/2020 14:00,18,1.0,1.0,2.5,18
06/05/2020 13:00,18,1.0,1.0,2.5,18
06/05/2020 12:00,19,1.0,1.0,2.5,19
06/05/2020 11:00,19,1.0,1.0,2.5,19
06/05/2020 10:00,19,1.0,1.0,2.5,19
06/05/2020 09:00,19,1.0,1.0,2.5,19
06/05/2020 08:00,20,1.0,1.0,2.5,20
06/05/2020 07:00,20,1.0,1.0,2.5,20
06/05/2020 06:00,20,1.0,1.0,2.5,20
06/05/2020 05:00,20,1.0,1.0,2.5,20
06/05/2020 04:00,20,1.0,1.0,2.5,20
06/05/2020 03:00,20,1.0,1.0,2.5,20
06/05/2020 02:00,20,1.0,1.0,2.5,20
06/05/2020 01:00,20,1.0,1.0,2.5,20
06/05/2020 00:00,20,1.0,1.0,2.5,20
06/04/2020 23:00,20,1.0,1.0,2.5,20
06/04/2020 22:00,20,1.0,1.0,2.5,20
06/04/2020 21:00,20,1.0,1.0,2.5,20
06/04/2020 20:00,20,1.0,1.0,2.5,20
06/04/2020 19:00,20,1.0,1.0,2.5,20
06/04/2020 18:00,20,1.0,1.0,2.5,20
06/04/2020 17:00,19,1.0,1.0,2.5,19
06/04/2020 16:00,19,1.0,1.0,2.5,19
06/04/2020 15:00,20,1.0,1.0,2.5,20
06/04/2020 14:00,20,1.0,1.0,2.5,20
06/04/2020 13:00,21,1.0,1.0,2.5,21
06/04/2020 12:00,21,1.0,1.0,2.5,21
06/04/2020 11:00,21,1.0,1.0,2.5,21
06/04/2020 10:00,21,1.0,1.0,2.5,21
06/04/2020 09:00,21,1.0,1.0,2.5,21
06/04/2020 08:00,22,1.0,1.0,2.5,22
06/04/2020 07:00,22,1.0,1.0,2.5,22
06/04/2020 06:00,23,1.0,1.0,2.5,23
06/04/2020 05:00,22,1.0,1.0,2.5,22
06/04/2020 04:00,22,1.0,1.0,2.5,22
06/04/2020 03:00,23,1.0,1.0,2.5,23
06/04/2020 02:00,23,1.0,1.0,2.5,23
06/04/2020 01:00,23,1.0,1.0,2.5,23
06/04/2020 00:00,23,1.0,1.0,2.6,23
06/03/2020 23:00,23,1.0,1.0,2.6,23
06/03/2020 22:00,23,1.0,1.0,2.6,23
06/03/2020 21:00,23,1.0,1.0,2.5,23
06/03/2020 20:00,23,1.0,1.0,2.6,23
06/03/2020 19:00,23,1.0,1.0,2.6,23
06/03/2020 18:00,23,1.0,1.0,2.6,23
06/03/2020 17:00,23,1.0,1.0,2.6,23
06/03/2020 16:00,24,1.0,1.0,2.6,24
06/03/2020 15:00,24,1.0,1.0,2.6,24
06/03/2020 14:00,24,1.0,1.0,2.6,24
06/03/2020 13:00,25,1.0,1.0,2.6,25
06/03/2020 12:00,24,1.0,1.0,2.6,24
06/03/2020 11:00,25,1.0,1.0,2.6,25
06/03/2020 10:00,26,1.0,1.0,2.6,26
